firstname,lastname,price,above_100
Andrew,Jacobs,226.50949,True
Jeffery,Turner,172.14674,True
Christian,Peterson,229.55098,True
Jason,Burgess,288.13095,True
Crystal,Herrera,95.153946,False
Brenda,Dean,252.0255,True
Kathleen,Allen,148.17592,True
Julie,Suarez,126.60452,True
William,Lee,219.70815,True
Paige,Sanders,14.772493,False
Devin,Bates,152.22743,True
Patricia,Olsen,110.16799,True
Becky,Hernandez,222.23334,True
Marie,Lamb,40.272522,False
Nathan,Flores,101.89365,True
Brandon,Gonzalez,60.52303,False
John,Henderson,248.40761,True
Samuel,Bell,92.536964,False
Chase,Reed,71.94764,False
Timothy,Nichols,227.97089,True
Mitchell,Owen,153.79195,True
Amy,Baker,36.805786,False
Duane,Gomez,244.08344,True
Ashley,Caldwell,130.81717,True
Maria,Hampton,288.5692,True
Kathy,Schneider,42.128185,False
Christopher,Johnson,160.17787,True
Alison,Rojas,294.68164,True
Susan,Valdez,60.263336,False
David,Frank,163.05121,True
Jason,Conway,139.26884,True
Nathan,Reid,233.06316,True
Amy,Klein,35.59591,False
Victoria,Johnson,46.62876,False
Sara,Adams,124.154884,True
Charles,Reid,63.795788,False
Angela,Davis,266.94833,True
Brittany,Nicholson,39.77148,False
William,Dunn,225.41281,True
Jon,James,11.053666,False
Heather,Boyle,234.21143,True
Martin,Robinson,45.618996,False
Lindsay,Brewer,152.25612,True
Christopher,Mitchell,122.22961,True
Renee,Martin,103.800766,True
Nathaniel,Kelly,278.6712,True
Jesus,Martinez,1.7416102,False
Mark,Kim,260.94608,True
Kimberly,Mccullough,175.70639,True
Kevin,Richardson,233.39621,True
Kim,Kramer,159.72853,True
Shelly,Warren,223.99576,True
Keith,Parker,165.28568,True
Rebecca,Pearson,34.085575,False
Thomas,Turner,102.511566,True
Ernest,Blake,279.77365,True
Kimberly,Aguilar,254.5039,True
Mr.,Parker Chandler DDS,105.09885,True
Patricia,Jordan,293.15427,True
Edward,Pearson,186.51747,True
Thomas,Guzman,35.012573,False
Christina,Lewis,276.72177,True
Nicole,Green,173.77773,True
Sandra,Ayers,203.8614,True
Kimberly,Gould,116.96457,True
Cory,Johnson,290.19083,True
Lisa,Butler,33.2254,False
Stephanie,Gomez,134.89622,True
Dennis,Figueroa,293.50635,True
Michelle,Spencer,296.94583,True
Austin,Zuniga,189.97014,True
Sarah,Mora,152.06021,True
Mr.,David Brown,222.44666,True
Regina,Smith,104.48827,True
John,Gardner,90.71613,False
Melissa,Levy,101.50503,True
Brandon,Powell,12.104625,False
Vanessa,Alvarez,160.56383,True
Michael,Wu,26.412731,False
Jenny,Fox,289.19824,True
Elizabeth,Cole,111.44318,True
Justin,Holmes,279.0448,True
Steve,Carey,266.78665,True
Ryan,Miller,240.05945,True
Alvin,Blair,212.26187,True
John,Pearson,106.23577,True
Marcus,Mejia,164.10503,True
Antonio,Simon,103.89625,True
Maria,Mccall,244.07771,True
Linda,Robinson,33.168934,False
Emily,Rodriguez,124.810394,True
Dr.,Samantha Morrison,68.09438,False
Johnny,Clark,11.4225025,False
Brandon,Hanson,129.28429,True
Dana,Mcclain,127.645226,True
Christine,Ramos,94.47688,False
Lisa,Holloway MD,220.88547,True
Melissa,Gibson,166.72421,True
Michael,Fernandez,200.35516,True
Karen,Woods,153.63177,True
Kimberly,Stone,235.99228,True
Alexander,Cook,214.58096,True
Adam,Jones,66.052704,False
Michelle,Hale,160.33292,True
Dawn,Perez,221.78453,True
Michael,Smith,269.77646,True
Pamela,Willis,258.64078,True
Tracy,Coleman,65.24907,False
Amanda,Jones,61.84864,False
Alexis,Bradford,184.45622,True
Eric,Elliott,272.06006,True
Richard,Tucker,2.1066098,False
Elizabeth,Andersen,7.8862667,False
Rhonda,White,221.17337,True
Annette,Kaufman,200.00383,True
Kenneth,Brown,260.54865,True
Joshua,Brown,151.73656,True
Monique,Thompson,229.16933,True
Tammy,Anderson,246.66417,True
Robert,Foster,23.920595,False
Destiny,Lutz,93.79623,False
Phillip,White,252.42604,True
Jeffrey,Reeves,237.86404,True
Michelle,Dodson,25.130365,False
Brandy,Allen,141.19641,True
Stephanie,Decker,188.27985,True
Deborah,Carter,157.09337,True
Donna,Lloyd,129.26689,True
Jason,Brown,179.53568,True
Michelle,Keller,255.2075,True
Loretta,Haynes,26.404535,False
Ryan,Vaughn,174.7085,True
Dan,Smith,33.043434,False
Alex,Brown,231.20453,True
Ethan,Lee,22.86369,False
Jose,Martinez,72.80482,False
Stacey,Yates,196.33241,True
Alejandra,Strickland,238.52116,True
Paula,Gregory,63.86628,False
Joseph,Lozano,288.25522,True
Mr.,Dean Thomas,291.91385,True
Sue,Lee,229.68674,True
Anna,Long,282.5645,True
Madison,Richardson,231.6006,True
Kelly,Buchanan,190.70708,True
Robert,Brown,216.25938,True
Felicia,Sawyer,137.903,True
Julian,Edwards,150.34492,True
David,Salazar,77.45843,False
Annette,Watson,76.78259,False
Joshua,Williams,177.51648,True
Daniel,Yoder,119.23428,True
Daniel,Nelson,98.27457,False
Gary,White,271.0198,True
Jason,Campbell,273.31064,True
Elizabeth,Watson,86.42237,False
Kenneth,Wright,182.43663,True
Robert,Perez,239.58513,True
David,Clark,23.032524,False
Beverly,Leon,106.10638,True
Dr.,Robert Wright,50.023415,False
James,Thomas,86.77349,False
Derrick,Wells,181.42181,True
Devin,Neal,86.960075,False
Linda,Baker,147.12639,True
Amanda,Ray,137.81284,True
Bruce,Williams,71.300224,False
Amy,Castillo,249.54698,True
Kyle,Turner,161.1618,True
Steven,Mason,111.882706,True
Kimberly,Kelly,240.42319,True
Melissa,Ellis,98.58946,False
Kelli,Olson,237.57346,True
Mark,Mcmillan,214.15694,True
Erin,Bautista,77.62429,False
Joseph,Holt,84.95215,False
Dean,Foster,275.74515,True
Luis,Smith,232.23175,True
Nicholas,Hughes,119.2978,True
Alexis,Marshall,135.45934,True
Nathan,Jones,156.53334,True
Debra,Jordan,96.86626,False
Billy,Rose,13.668653,False
Amber,Stephens,288.23654,True
Sandra,Williamson DDS,58.322468,False
Mikayla,Wiggins,171.03128,True
Wesley,Lowery,71.51598,False
Brandon,Cruz,268.40698,True
Tracy,York,133.91264,True
Jessica,Adams,169.2223,True
Diana,Flores,140.91031,True
Anthony,Brooks,56.347492,False
Joan,Cruz,153.97319,True
Lauren,Ray,235.52826,True
Becky,Reid,222.1801,True
Robert,Fisher,174.66666,True
Christopher,Clark,206.77754,True
Leah,Palmer,82.10118,False
Erin,Campbell,223.7648,True
Michael,Smith,190.58199,True
Carolyn,Gonzalez,35.19869,False
Evan,Jackson,250.48315,True
Corey,Mitchell,229.27245,True
Wesley,Shaw,78.1947,False
Angela,Lopez,123.47343,True
Mariah,Jones,7.586662,False
Melissa,Yates,191.73883,True
Pamela,Boyd,42.576424,False
Chad,Hill MD,237.38869,True
Dalton,Marshall,44.793884,False
Megan,Davis,185.41605,True
Jay,Hunt,11.939817,False
Craig,Brady,114.0308,True
James,Cooper,162.95638,True
Timothy,Cabrera,246.8016,True
Jeremy,Lewis,3.0855489,False
Justin,Kemp,238.33566,True
Sean,Roach,288.9095,True
Jeffery,Steele,116.58655,True
Albert,Sellers,70.52448,False
Jennifer,Snyder,252.15105,True
John,Scott,54.094887,False
Gabrielle,Brown DVM,125.27783,True
Devon,Ramsey,151.3679,True
Linda,Palmer,259.9651,True
Laura,Vargas,19.475382,False
Felicia,Stewart,271.39005,True
Jennifer,Garza,288.04178,True
Antonio,Lewis,26.06156,False
Andrew,Nielsen,249.56873,True
Lindsay,Carpenter,84.75981,False
Chris,Stewart,75.241035,False
Robert,Moore,263.41412,True
Timothy,Ray,141.86269,True
Scott,Day,198.06549,True
Nathaniel,Armstrong,20.874508,False
Amanda,Brown,212.9059,True
Larry,Wilson,182.03313,True
Joshua,Thompson,69.44828,False
Kim,Howell,36.963547,False
Kristin,Lindsey,64.39004,False
Erin,Flowers,193.63983,True
Samuel,Anderson,262.26807,True
Jennifer,Burke DDS,274.3027,True
Kelly,Douglas,34.365643,False
Nancy,Marshall,267.38284,True
Jorge,Johnson,116.17146,True
Amy,French,165.8017,True
Virginia,Chambers DDS,89.89634,False
Mary,Pollard,158.07903,True
Edward,Norris,26.973751,False
Deborah,Bailey,234.67589,True
Jennifer,Jones,165.00226,True
Sonya,Griffith,138.61716,True
Patrick,Gallagher,104.16106,True
Jonathan,Miller,98.37585,False
Heather,Ballard,284.58142,True
Andre,Manning,194.99055,True
Ashley,Soto,79.24451,False
Dr.,Elizabeth Clark,269.41684,True
Patricia,Young,130.6553,True
Marisa,Campbell,84.442726,False
Timothy,Davis,171.11685,True
Mitchell,Ibarra,161.78343,True
Chelsea,Chen,36.22564,False
Paul,Taylor,69.55631,False
Henry,Roach,1.9590071,False
Thomas,Mcclain,299.13077,True
Dennis,Williams,275.26837,True
Paul,Stein,102.89118,True
Susan,Christensen,37.48221,False
Crystal,Brown,16.572012,False
Crystal,Lowe,144.50146,True
Brian,Baker,74.185844,False
Molly,Fischer,10.653183,False
Karen,Morton,126.928055,True
Mark,Green,123.145164,True
Karen,Davis,108.209045,True
Joanna,Figueroa,187.2573,True
Paula,Barker,102.04551,True
Adam,White,23.990885,False
Melinda,Fitzpatrick,295.48672,True
Joseph,Perry,81.57617,False
Victoria,Moore,228.87358,True
Heather,Herman,61.062996,False
Timothy,Clark,146.92133,True
Nathaniel,Wells,20.65124,False
Cindy,Pitts,60.390396,False
Travis,Johnson,98.50766,False
Nichole,Townsend,245.16806,True
Jessica,Allen,137.73346,True
Charles,Wright,99.765045,False
Laura,Lopez,7.7032213,False
Julie,Castillo,211.53722,True
Robert,Young,267.42307,True
Randy,Bauer,54.47848,False
Joel,Webb,254.01126,True
Christopher,Bright,229.06277,True
Maria,Reyes,245.76859,True
Christopher,Larson,255.89595,True
Evan,Richardson,199.78024,True
Brittany,Salinas,106.00092,True
Theodore,Schultz,66.39665,False
Allen,Hall,248.78345,True
Mark,Bailey,146.19997,True
Ashley,Barton,184.83769,True
Melissa,Reid,164.99648,True
Kevin,Frazier,188.93275,True
Jacqueline,Russell,182.94772,True
Jeremy,Davidson,238.4693,True
Vincent,Taylor,19.994343,False
Daniel,Alexander,257.70395,True
Katherine,Brooks,16.251108,False
Donna,Malone,263.6212,True
Sarah,Carlson,155.11205,True
Stephen,Stafford,86.76269,False
Molly,Grant,114.84919,True
Vanessa,Chase,7.770787,False
Katrina,Miller,247.26599,True
Karen,Hancock,282.61777,True
Raymond,Brooks,204.87268,True
Amanda,Reynolds,90.215034,False
Sandra,Marquez,138.17012,True
Eric,Gregory,24.929794,False
Mary,Allen,255.25314,True
Michael,Santos,193.49951,True
Ronnie,Ali,229.61594,True
Mr.,Jeff Wilson,114.67609,True
John,Richardson,207.19547,True
Reginald,Barnes,46.878063,False
Joseph,Beasley,298.37222,True
Kyle,Brown,106.884155,True
Ruth,Ballard,299.94556,True
Michael,Bradley,203.91711,True
Derek,Sandoval,143.09567,True
Kayla,Brown,123.105705,True
Rodney,Harrison,118.4163,True
Whitney,Sims,284.5855,True
Carly,Wagner,212.83932,True
Brett,House,193.7238,True
Robert,Weaver,109.62902,True
Steve,Gonzalez,146.19331,True
David,Fisher,290.17798,True
Leonard,King,24.093925,False
Beth,Martinez,23.527678,False
Elizabeth,Lewis,173.60532,True
Nicole,Small,159.85825,True
Anthony,Cline,250.28821,True
Spencer,Ware,159.52026,True
Willie,Erickson,116.34028,True
Brent,Moore,155.63853,True
Maria,Hunt,285.74582,True
Robert,Howard,174.47244,True
Katherine,Smith,96.91551,False
Mrs.,Andrea Meza,143.00066,True
Nathan,Crane,83.56558,False
Dr.,Douglas Delgado DDS,85.522385,False
Mariah,Garrison,192.77347,True
Dennis,Perez,138.22029,True
Veronica,Berry,248.79787,True
Kristine,Holland,248.54951,True
Daniel,Nguyen,282.20883,True
Kelly,Gregory,159.74721,True
Shawn,Brown,181.37968,True
Danielle,George,274.24466,True
Tiffany,Brown,276.19916,True
Alice,Freeman,137.15837,True
Daniel,Brown,112.763695,True
Jessica,Hopkins,122.35184,True
April,Bryant,266.672,True
Christopher,Miller,158.2431,True
Duane,Smith,195.32788,True
Madeline,Sandoval,121.17435,True
Dr.,Victoria Kirk,3.6669874,False
Paul,Davis,252.504,True
Robert,Dickerson,11.988274,False
Kevin,Lambert Jr.,4.531037,False
Sheila,Morton,170.3432,True
Leonard,Martinez,93.22431,False
Melanie,Dennis,209.66911,True
Melissa,Cline,107.48203,True
Timothy,Williams,258.01047,True
Kimberly,Anderson,87.9784,False
Sarah,Simmons,244.27573,True
Michael,Bryan,233.2849,True
Peter,Lopez DVM,140.04124,True
Philip,Oliver,21.304646,False
Sara,Hodges,277.35437,True
Richard,Hicks,73.36767,False
Michael,Brown,37.870518,False
Destiny,Roy,223.47633,True
Kimberly,Baker,80.463486,False
Jamie,Higgins,69.03028,False
Preston,Ferguson III,221.42496,True
Rachel,Montgomery,29.085342,False
Rebecca,Walls,215.27177,True
Mr.,Matthew Collins,238.66803,True
Thomas,Forbes,72.71031,False
Caitlin,Shelton,220.32521,True
Robert,Stephens,3.6064641,False
Jennifer,Lin,192.95876,True
Diana,Carney,97.784485,False
Kevin,Mayo,51.803837,False
Nicholas,West,16.204517,False
Mitchell,Kelley,13.078611,False
Andre,Boyd,253.52116,True
James,Knight,22.569849,False
Andrew,Lee,70.51263,False
David,Clay MD,236.9824,True
Craig,Mitchell,166.28911,True
Jennifer,Evans,2.977012,False
Scott,Schroeder,236.19972,True
Kathleen,Gallagher DVM,291.67798,True
Benjamin,Davis,51.118572,False
Luis,Mathis,299.19388,True
Rachel,Thomas,161.33128,True
Erin,Henry,11.736081,False
Daniel,Chen,254.16655,True
Katie,Parker,13.949062,False
Melissa,Robinson,205.87811,True
Samuel,Dalton,14.083574,False
Nicole,Jones,51.59257,False
James,Baker,170.92732,True
Amanda,Hopkins,200.64336,True
Eric,Rodriguez,103.93546,True
Rebecca,Gallagher MD,221.54355,True
Paul,Daniels,232.54837,True
Stephanie,Green,2.6639678,False
Beth,Stone,35.238934,False
Paul,King,188.56517,True
Lauren,Kelly,13.001235,False
Laura,Pierce,16.163404,False
Heather,Bennett,255.17412,True
Joshua,King,107.35902,True
Jasmine,Flores,289.76965,True
Sarah,Chandler,55.24486,False
Denise,Miller,158.86414,True
Randy,Moyer,125.96832,True
Megan,Perry,287.0922,True
David,Weber,140.94463,True
Michael,Hoffman,145.27176,True
Amy,Townsend,217.59221,True
Martin,Larson,171.93568,True
Savannah,Hampton,245.21552,True
Amanda,Chavez,4.0688033,False
Tina,Campos,292.1002,True
Crystal,Blake,227.63304,True
Beth,Morales,229.97945,True
Mark,Johnson,177.54765,True
Emily,Kramer,249.95985,True
Scott,Jackson,200.64865,True
Kayla,Stanley,39.116238,False
Heather,Combs,75.68141,False
Samantha,Watson,209.23718,True
John,Taylor,162.38399,True
Kristen,Waller,203.30263,True
Robert,Chang,59.645794,False
Elizabeth,Berry,48.18829,False
Leslie,Estes,160.47949,True
Joseph,Wilson,265.84055,True
Austin,Ramirez,212.70363,True
Amanda,Evans,148.03285,True
Stephanie,Martinez,167.497,True
Trevor,Valenzuela,233.38326,True
Jaime,Perez,142.84247,True
Randy,Stone,126.80864,True
Elizabeth,Delgado,287.06058,True
Anthony,Scott,103.28644,True
Cody,Johnson,170.05862,True
Bryan,Hall,260.90823,True
Sergio,Day,276.64206,True
Nicole,Wiggins,65.95568,False
Kathleen,Turner,262.10498,True
Joshua,Holland,299.51584,True
Jessica,Miller,124.42152,True
Alex,Moore,142.41824,True
Julie,Boyd,39.188637,False
Tara,Barnes,128.8918,True
Heather,Brown,186.7113,True
Michelle,Gutierrez PhD,46.66502,False
Tiffany,Brown,45.12433,False
Alicia,Todd,205.87062,True
Annette,Morris,17.24912,False
Lindsey,Hines,117.80797,True
Logan,Watkins,52.17159,False
John,Harmon,154.80876,True
Alexis,Williams,223.49771,True
Andrea,Oliver,115.64285,True
Darrell,Smith,57.006653,False
Patrick,Hendrix,9.994643,False
Matthew,Bruce,257.37436,True
Steven,Ortiz,227.27208,True
Jimmy,Navarro,164.96024,True
Anthony,Friedman,17.753193,False
Michael,Barrett,39.21052,False
Catherine,Taylor,55.50357,False
John,Ross,226.06569,True
Michael,Austin,67.81751,False
Troy,Warren,111.339485,True
Alicia,Ruiz,164.60268,True
Dana,Santos,295.9935,True
Christian,Porter,145.41843,True
Emily,Ramos,63.746265,False
Lisa,Marquez,227.07549,True
Sergio,Hughes,240.30884,True
Angela,Fischer,44.62117,False
Lance,Weaver,23.273903,False
Dawn,Ward,201.12614,True
Norman,Simpson,219.38295,True
Suzanne,Haas,268.84302,True
Lisa,Craig,32.201904,False
Joseph,Summers,234.39832,True
Carl,Decker,29.472841,False
Sandra,Pollard,206.47945,True
Cameron,Nielsen,160.9221,True
Frank,Jones,95.72477,False
James,Jordan,298.5897,True
Destiny,Rojas,89.68388,False
Lisa,Clark,273.51276,True
Lori,Valdez,111.55012,True
Danny,Lewis,224.4038,True
Jennifer,Martin,87.64624,False
Richard,Bauer,164.22095,True
Alicia,Ferrell,169.30284,True
Grant,Hall,0.5586408,False
Elizabeth,Hill,237.89716,True
Jacqueline,Brown,267.50735,True
Tiffany,Barron,185.26347,True
Arthur,Chandler,226.59721,True
Mark,Bowman,180.10646,True
Dr.,Shannon Jackson,131.23042,True
Kelly,Johnson,124.16338,True
Brian,Contreras,60.523155,False
John,Dixon,183.46152,True
Tamara,Wilson,5.0069036,False
Christina,Bishop,197.7689,True
Jennifer,Smith,169.76375,True
Denise,Clark,270.07654,True
Ms.,Angela Peterson MD,194.5922,True
Amy,Mills,132.6709,True
Stephanie,Spears,128.78589,True
Alexandra,Lawrence,112.38946,True
Joe,Powell,18.982975,False
Matthew,Diaz,124.61209,True
Joshua,Sanchez,147.13388,True
Joseph,Herring,262.3722,True
Billy,Riley,141.18915,True
Cheryl,Crosby,128.69643,True
Jeanne,Brown,79.06628,False
Rebecca,Clarke,174.54185,True
Ronald,Hudson,240.16837,True
Derek,Wolf,136.99872,True
Jennifer,Lee,168.41307,True
Dr.,Courtney Copeland DVM,205.98714,True
Kevin,Boyd,276.04306,True
Christopher,Harrell,47.548695,False
Terri,Schultz,95.12923,False
Jonathan,Brooks,113.40232,True
Gregory,Yoder,66.72888,False
Tammy,Welch,243.68079,True
Jennifer,Doyle,125.08295,True
Michelle,Moore,139.85265,True
Mr.,Matthew Bennett,31.244452,False
Valerie,Bishop,141.04655,True
Olivia,Moore,182.77226,True
Rachel,Lynch,11.168731,False
Victoria,Carroll,100.40095,True
Richard,Duffy,192.82785,True
Harold,Rowe,4.9735665,False
Jasmine,Bailey,240.19847,True
Victoria,Goodman,157.2129,True
Christopher,Frost,51.77461,False
Michael,Larsen,119.93411,True
Robert,Coffey,100.31046,True
Carolyn,Harmon,132.24658,True
Jared,Garrison,176.7206,True
Susan,Burton,71.54482,False
Bryan,Patton,6.517783,False
Mr.,Kyle Burns,47.95292,False
Jeremy,Davis,196.8809,True
Kevin,Bryant,119.26622,True
James,Harrington,153.6601,True
Christina,Weaver,158.47537,True
Robert,Kennedy,169.29436,True
Richard,Jarvis,114.69256,True
Aaron,Ford,266.56537,True
Donna,Franklin,212.00734,True
Angela,Martinez,97.13919,False
Michael,Anderson,56.30657,False
Charles,Stevens,146.5272,True
Dr.,Christopher Harrell,176.6365,True
Melanie,Francis,148.62381,True
Kevin,Johnson,57.07758,False
Annette,Johnston,286.43686,True
Laura,Jones,251.8257,True
Brianna,Parks,105.66882,True
Mario,Henderson,289.3216,True
Rachel,Garcia,18.338633,False
Taylor,Evans,152.08136,True
Denise,Olson,263.8594,True
Jenna,Odom,54.337635,False
Jennifer,Parker,114.305145,True
Melissa,Haynes,249.41104,True
Dr.,Terry Martinez,135.28261,True
Daniel,Mitchell,273.1661,True
Steven,Williams MD,89.40717,False
Nicholas,White,234.42393,True
Robert,Le,143.3576,True
William,Daniels,2.75364,False
Anthony,Hoffman,205.89372,True
Jessica,Smith,140.79979,True
Charles,Martinez,53.456345,False
Michael,Harrison,264.90582,True
Cynthia,Oconnor,134.09744,True
Wesley,Williams,210.54881,True
Keith,Wheeler,64.57752,False
Anna,Lopez,299.14993,True
Megan,Montoya,77.73528,False
Alice,Wallace,258.115,True
David,Barry,293.06494,True
Crystal,Anderson,85.6777,False
Charles,Walters,136.32738,True
Amy,Hall,165.78156,True
Daniel,Allison,202.92058,True
Monica,Rogers,115.60976,True
Lisa,Brennan,244.69073,True
Hector,Adams,258.29834,True
Samantha,George,177.65863,True
Peter,Sanders,248.56781,True
Yvonne,Coleman,299.98547,True
Charles,Miller,37.893482,False
Mathew,Harmon,5.4776435,False
Heather,Collins,18.93872,False
Anne,Mccullough,38.48691,False
Terry,Moore,251.98737,True
James,Rogers,39.25426,False
Stephen,Brown,166.4123,True
Mark,Morales,205.58034,True
Kathleen,Tran,248.44989,True
Michelle,Stone,59.92907,False
Catherine,Scott,261.62057,True
Robert,Dyer,159.33574,True
Bryan,Martinez,292.45987,True
Danielle,Miller DVM,5.8407593,False
Natalie,Gentry,115.424095,True
Mark,Martinez,274.8417,True
Margaret,Baird,178.13765,True
Jacqueline,Conway,161.05444,True
Jennifer,Miller,167.65138,True
Stephanie,Salinas,180.17328,True
Jesse,Duarte,23.191713,False
Tammy,Williams,24.008396,False
Jay,Lynch,43.565063,False
Adam,Thompson,87.50029,False
Chad,Clark,291.28503,True
Maxwell,Cole,138.5224,True
Tony,Lester,220.71066,True
Bethany,Williamson,115.986206,True
Javier,Moss,41.30985,False
Ronald,Owens,216.87816,True
Jennifer,Lewis,61.695015,False
Jennifer,Goodwin,6.7726216,False
Joseph,Wright,155.26062,True
Erik,Delgado,273.222,True
Paul,Reid,63.285496,False
Thomas,Bryant,146.49678,True
Marvin,Wood,273.36356,True
Zachary,Gordon,250.18959,True
Eric,Becker,97.12959,False
Jason,Greene,169.1431,True
Thomas,Davis,230.95473,True
Kimberly,Duncan,191.12039,True
Samantha,Smith,291.88034,True
Thomas,Rogers,112.95761,True
Ryan,Hammond,21.405537,False
Jillian,Smith,259.36252,True
Charles,Harris MD,84.457954,False
Jenny,Lewis,253.65137,True
Heidi,Bolton,146.45627,True
Ian,Park,77.37019,False
David,Guzman,216.07524,True
Pamela,Dillon,51.723797,False
Kimberly,Leblanc,294.60526,True
Megan,Smith,25.420568,False
Ronald,Costa,136.88544,True
Daniel,Lewis,143.98515,True
Dale,Ramirez,15.013688,False
Abigail,Allen,229.78386,True
Kenneth,Sims,37.635983,False
Lisa,Mendez,40.543385,False
Eric,Brown,174.2921,True
Kristi,Cobb,23.913342,False
Anne,Macdonald PhD,81.47863,False
Lauren,Parker,187.00232,True
Carol,Sharp,199.56972,True
Christine,Miles,273.94354,True
Amanda,Bowers,261.92282,True
Joseph,Buck,86.801834,False
Sean,Conway,56.43303,False
Julia,Murphy,73.19912,False
Lynn,Anderson,169.82375,True
James,Gray,188.81383,True
Stephanie,Gray,200.82568,True
Ronald,Baird,215.99931,True
Christopher,Cochran,204.08873,True
Kyle,Torres,63.417126,False
William,Oconnor,242.14363,True
Caleb,Kelly,285.63342,True
Rachael,Garcia,226.41725,True
Brandon,Weber,298.48022,True
Thomas,Hoover,200.08022,True
Michelle,Jimenez,14.804153,False
Rebecca,Davis,32.980976,False
Miranda,Flynn,298.83575,True
Jennifer,Perez,140.36372,True
James,Newton,191.8007,True
Peter,Hernandez,194.19676,True
Nicholas,Combs,20.10458,False
Karen,Wilson,160.15103,True
Jenna,Campbell,190.99434,True
Michelle,Melendez,52.90918,False
Andrew,Gallagher,136.30899,True
Laura,Ross,182.02449,True
Teresa,Lindsey,27.52335,False
James,Frost,223.6171,True
Robert,Jackson,22.053682,False
John,Norman,109.60336,True
Alicia,Anderson,173.55203,True
Jason,Chang,44.353626,False
Laura,Gray,55.503452,False
Wanda,Long,114.317986,True
Sylvia,Koch,140.35065,True
Melissa,Higgins,62.363132,False
Eric,Glover,38.362373,False
Daniel,Cisneros,108.5914,True
Emily,Graham,101.03356,True
Sherri,Smith,67.86066,False
Dr.,William Smith,167.36958,True
Terri,Aguirre,54.24213,False
Natalie,Haney,137.41583,True
Casey,Holder,69.05126,False
Lisa,Duran,56.088478,False
David,Smith,80.85435,False
Emily,Andrews,30.550936,False
Kyle,Harvey,271.12396,True
Laura,Wu,79.61966,False
Elijah,Johnson,136.99646,True
Brittany,Montgomery,288.82864,True
Aaron,Mccarthy,84.39862,False
Sarah,Harris,144.8657,True
Jacqueline,Johnston,141.27794,True
Tina,Wood,191.49258,True
Karen,Duncan,4.2479763,False
Victor,Owens,158.47375,True
Nathan,Warren,117.117744,True
Kenneth,Brown,75.67016,False
Jill,Cain,3.8670895,False
Kimberly,Koch,116.89896,True
Allison,Obrien,44.595203,False
Robert,Martinez,227.9212,True
Peter,Wilson,231.06583,True
Kelsey,Wiley,176.11166,True
Eric,Murray,103.21789,True
John,Rogers,144.64055,True
Luke,Estrada,85.788635,False
Mr.,Robert Clark,80.21718,False
Kimberly,Koch,165.4222,True
Laura,Bailey,45.79463,False
Allison,Frye,58.025677,False
Krystal,Owens,273.3193,True
Denise,Ferguson,220.67398,True
Crystal,Alexander,207.33728,True
Henry,Cummings,105.08484,True
Lori,Morgan,241.78284,True
Donald,Barton,271.3083,True
Janet,Collins,248.9043,True
Austin,Rosales,145.33092,True
Kathy,White,3.6873317,False
Mrs.,Kimberly Preston,148.06093,True
John,Hudson,225.93863,True
Don,Ryan,2.6651258,False
Sarah,Morgan,130.90604,True
Samuel,Patel,129.02235,True
Robert,Wilson,183.34079,True
Megan,Aguilar,118.46505,True
Jonathan,Green,10.231399,False
Jacob,Tate,278.18878,True
Trevor,Brown,18.327778,False
Kristine,Barker,52.825684,False
Cameron,Brown,95.90174,False
Lauren,Taylor,77.359024,False
Brandon,Murphy,7.589199,False
Paul,Ward,181.53171,True
Cynthia,Ward,100.60608,True
Kristin,Lawson,160.20544,True
Stephen,Roberts,187.55864,True
Victor,Rivera,120.59421,True
James,Castaneda,83.44662,False
Ryan,Olsen,201.60039,True
Alejandra,Jones,94.58155,False
Cheyenne,Miranda,78.16769,False
Courtney,Maxwell,35.61604,False
Lindsay,Acosta,205.9536,True
Michael,Middleton,79.02391,False
Katrina,Perry,232.04251,True
Bailey,Johnson,217.006,True
Robert,Ortiz,69.74794,False
Glenda,Woods,99.96544,False
Doris,Meyer,135.15512,True
Connie,Harper,154.19096,True
Tyler,Parker,267.85556,True
Julie,Hernandez,33.977753,False
Nicole,Kim DVM,73.20787,False
John,Benitez,38.032326,False
Dustin,Thomas,127.93537,True
Sheri,Carter,161.76228,True
Ryan,Davis,201.33101,True
Shelby,Kaufman,269.8886,True
Debbie,Burns,0.84153473,False
Kyle,Morales,9.36094,False
Nicole,Johnson,69.703,False
Gabriel,Preston,51.928825,False
Casey,Johnston,8.571507,False
Sean,Adams,99.813805,False
Joel,Lee MD,155.4173,True
Mark,Williams,258.84735,True
Joseph,Bartlett,52.8271,False
Debra,Wilson,286.25632,True
Megan,Sullivan,143.10944,True
Jake,Davis,158.29918,True
Timothy,Russell,181.01044,True
Steven,Hodges,193.68248,True
Meagan,Robinson,269.5538,True
Brandon,Orozco,291.40753,True
Scott,Sandoval,195.72957,True
Jeremy,Hunter,109.78432,True
Monica,Lloyd,237.58249,True
Ryan,Scott,296.47665,True
Kari,Nguyen,274.69064,True
Heidi,Brown,139.52693,True
Rebecca,Castillo,126.23077,True
Terri,Cox,245.82648,True
Timothy,Smith,281.11502,True
Molly,Coleman,260.94604,True
Katherine,Brown,37.778862,False
Kyle,Dalton,273.948,True
Haley,Oconnor,92.6056,False
Janet,Tate,296.9135,True
Timothy,Collins,104.663086,True
Michael,Marks,283.13837,True
Maria,Day,23.794445,False
Jason,Trujillo,299.45624,True
